# Timestamp: 2024-04-09 17:39:09.334154
# Target Ontology: http://www.ebi.ac.uk/efo/releases/v3.62.0/efo.owl
# text2term version: 4.1.2
# Minimum Score: 0.00
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: OntologyTermType.CLASS
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 899 entries, 899 were mapped to 750 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
NWLBY9WnZG,Other inflammation of vagina and vulva,vaginitis,MONDO:0002234,http://purl.obolibrary.org/obo/MONDO_0002234,0.813,None
rh9oHfdTeL,Other rheumatoid arthritis,rheumatoid arthritis,EFO:0000685,http://www.ebi.ac.uk/efo/EFO_0000685,0.995,None
HC6wiyyZWL,"Other joint disorders, not elsewhere classified",joint disease,EFO:1000999,http://www.ebi.ac.uk/efo/EFO_1000999,0.917,None
HHDHryauYr,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",skin disease,EFO:0000701,http://www.ebi.ac.uk/efo/EFO_0000701,0.95,None
oHcjmggx84,Other aneurysm,aneurysm,EFO:0009659,http://www.ebi.ac.uk/efo/EFO_0009659,0.994,None
VeX3EHNBjc,Other hearing loss,hearing loss,EFO:0004238,http://www.ebi.ac.uk/efo/EFO_0004238,0.998,None
Jdtp4fzuk4,Acute and transient psychotic disorders,mental or behavioural disorder,EFO:0000677,http://www.ebi.ac.uk/efo/EFO_0000677,0.716,None
W6dLEBAXCG,Other anxiety disorders,anxiety disorder,EFO:0006788,http://www.ebi.ac.uk/efo/EFO_0006788,0.987,None
U4ftcEVvaT,Other disorders of thyroid,thyroid disease,EFO:1000627,http://www.ebi.ac.uk/efo/EFO_1000627,0.831,None
Z4ihRWFtZf,Neoplasm of uncertain or unknown behaviour of female genital organs,"Genital neoplasm, female",EFO:1001331,http://www.ebi.ac.uk/efo/EFO_1001331,0.566,None
Yd2SXatBfU,Neoplasm of uncertain or unknown behaviour of endocrine glands,endocrine neoplasm,EFO:0003769,http://www.ebi.ac.uk/efo/EFO_0003769,0.606,None
YxXevKvJ6X,Malignant neoplasm of tonsil,tonsil cancer,EFO:1001214,http://www.ebi.ac.uk/efo/EFO_1001214,0.992,None
S5A9LA5nJc,Malignant neoplasm of rectum,rectum cancer,EFO:1000657,http://www.ebi.ac.uk/efo/EFO_1000657,0.992,None
jVB3aY8qku,Malignant melanoma of skin,cutaneous melanoma,EFO:0000389,http://www.ebi.ac.uk/efo/EFO_0000389,0.993,None
tbSSQLrnik,Other septicaemia,Pasteurella hemorrhagic septicemia,EFO:1001091,http://www.ebi.ac.uk/efo/EFO_1001091,0.46,None
mTCVme35id,Family history of malignant neoplasm,family history of cancer,EFO:0009640,http://www.ebi.ac.uk/efo/EFO_0009640,0.994,None
MDjXHEoVB9,Abnormal findings on diagnostic imaging of other body structures,abnormal result of diagnostic imaging,EFO:0009827,http://www.ebi.ac.uk/efo/EFO_0009827,0.658,None
M5xihyNUmh,Symptoms and signs concerning food and fluid intake,sign or symptom concerning food and fluid intake,EFO:0009825,http://www.ebi.ac.uk/efo/EFO_0009825,0.868,None
3csJmDKFrU,Pregnancy examination and test,pregnancy test,EFO:0009643,http://www.ebi.ac.uk/efo/EFO_0009643,0.707,None
bchxEmuNh8,"Adverse effects, not elsewhere classified",adverse effect,EFO:0009658,http://www.ebi.ac.uk/efo/EFO_0009658,0.888,None
y7CNRveEkF,Injury of unspecified body region,injury,EFO:0000546,http://www.ebi.ac.uk/efo/EFO_0000546,0.599,None
8cucpZzftJ,"Dislocation, sprain and strain of joints and ligaments at neck level",Joint dislocation,HP:0001373,http://purl.obolibrary.org/obo/HP_0001373,0.468,None
7F46v7dHqG,Other general symptoms and signs,sign or symptom,EFO:0003765,http://www.ebi.ac.uk/efo/EFO_0003765,0.845,None
7gz37VUVuj,"Oedema, not elsewhere classified",edema,EFO:0009373,http://www.ebi.ac.uk/efo/EFO_0009373,0.991,None
uFs98kY4RZ,Syncope and collapse,Syncope,HP:0001279,http://purl.obolibrary.org/obo/HP_0001279,0.678,None
ibwJDJbHcP,Malaise and fatigue,Fatigue,HP:0012378,http://purl.obolibrary.org/obo/HP_0012378,0.734,None
vWVgJUhJuP,Voice disturbances,Gait disturbance,HP:0001288,http://purl.obolibrary.org/obo/HP_0001288,0.642,None
e4TScFwPFZ,Other symptoms and signs involving the urinary system,sign or symptom,EFO:0003765,http://www.ebi.ac.uk/efo/EFO_0003765,0.656,None
G4zYXjWibs,Other skin changes,Emotional lability,HP:0000712,http://purl.obolibrary.org/obo/HP_0000712,0.589,None
UTTC8PaeQh,Flatulence and related conditions,flatulence,EFO:0009669,http://www.ebi.ac.uk/efo/EFO_0009669,0.701,None
GrMSZVyw7L,Ectopic pregnancy,Ectopic pregnancy,HP:0031456,http://purl.obolibrary.org/obo/HP_0031456,0.991,None
P9w7Qjqghu,Other disorders of amniotic fluid and membranes,amniotic fluid embolism,EFO:1001263,http://www.ebi.ac.uk/efo/EFO_1001263,0.649,None
AfCbGzpMHf,"Antepartum haemorrhage, not elsewhere classified",Antepartum hemorrhage,HP:0025328,http://purl.obolibrary.org/obo/HP_0025328,0.981,None
EQJpavVXH5,False labour,Braxton-Hicks contractions,EFO:0009639,http://www.ebi.ac.uk/efo/EFO_0009639,0.987,None
t3u7NWtfap,Prolonged pregnancy,post term pregnancy,EFO:0009681,http://www.ebi.ac.uk/efo/EFO_0009681,0.988,None
zzdaGNCCg2,Single spontaneous delivery,spontaneous mutation,EFO:0004018,http://www.ebi.ac.uk/efo/EFO_0004018,0.532,None
iXJgAz3rKi,"Complications of the puerperium, not elsewhere classified",puerperal disorder,EFO:0009683,http://www.ebi.ac.uk/efo/EFO_0009683,0.654,None
urvmA6Fvm8,"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",pregnancy disorder,EFO:0009682,http://www.ebi.ac.uk/efo/EFO_0009682,0.6,None
uRZDR5zenK,Calculus of lower urinary tract,lower urinary tract calculus,MONDO:0004828,http://purl.obolibrary.org/obo/MONDO_0004828,0.983,None
i3EmFEozej,"Neuromuscular dysfunction of bladder, not elsewhere classified",neuromuscular junction disease,MONDO:0020124,http://purl.obolibrary.org/obo/MONDO_0020124,0.623,None
WdMm96EJm7,Other disorders of urethra,urethral disease,EFO:0009689,http://www.ebi.ac.uk/efo/EFO_0009689,0.94,None
sXTRiWUkTn,Other disorders of urinary system,urinary system disease,EFO:0009690,http://www.ebi.ac.uk/efo/EFO_0009690,0.948,None
agXD3hFLsz,Hyperplasia of prostate,benign prostatic hyperplasia,EFO:0000284,http://www.ebi.ac.uk/efo/EFO_0000284,0.994,None
EpCCJt2oob,Other disorders of prostate,prostate disease,EFO:0009602,http://www.ebi.ac.uk/efo/EFO_0009602,0.897,None
qWyqegWfML,Other disorders of breast,breast disease,EFO:0009483,http://www.ebi.ac.uk/efo/EFO_0009483,0.922,None
tpdLHMcM5L,Erosion and ectropion of cervix uteri,cervix erosion,EFO:1000862,http://www.ebi.ac.uk/efo/EFO_1000862,0.682,None
x5MPjRM9RA,Other abnormal uterine and vaginal bleeding,Metrorrhagia,HP:0100608,http://purl.obolibrary.org/obo/HP_0100608,0.741,None
ALQRBpcRF8,Other arthrosis,Hemarthrosis,EFO:1001344,http://www.ebi.ac.uk/efo/EFO_1001344,0.733,None
vLfWzc5YtD,Other acquired deformities of limbs,congenital deformities of limbs,MONDO:0017427,http://purl.obolibrary.org/obo/MONDO_0017427,0.877,None
sJgXpGXr66,Disorders of patella,disorder of patella,EFO:0009665,http://www.ebi.ac.uk/efo/EFO_0009665,0.928,None
LKYwaKmqyo,Other disorders of muscle,muscular disease,EFO:0002970,http://www.ebi.ac.uk/efo/EFO_0002970,0.95,None
ZQDKtHQsdW,Other disorders of synovium and tendon,synovium disorder,MONDO:0056799,http://purl.obolibrary.org/obo/MONDO_0056799,0.789,None
d6m4UKVqTQ,Other enthesopathies,enthesopathy,EFO:0009666,http://www.ebi.ac.uk/efo/EFO_0009666,0.797,None
3BtdafbToQ,"Other soft tissue disorders, not elsewhere classified",soft tissue disease,EFO:0009470,http://www.ebi.ac.uk/efo/EFO_0009470,0.84,None
n4KUUnxTvQ,Other disorders of bone,bone disease,EFO:0004260,http://www.ebi.ac.uk/efo/EFO_0004260,0.869,None
afzCXwTCpN,Other disorders of cartilage,cartilage disease,EFO:0005802,http://www.ebi.ac.uk/efo/EFO_0005802,0.922,None
hZsvdbf4Ni,Other acquired deformities of musculoskeletal system and connective tissue,musculoskeletal system disease,EFO:0009676,http://www.ebi.ac.uk/efo/EFO_0009676,0.645,None
qyFCEjeC2V,Other epidermal thickening,Epidermal thickening,HP:0011368,http://purl.obolibrary.org/obo/HP_0011368,0.992,None
JBr3EwntHz,Embedded and impacted teeth,Impacted tooth,HP:0011079,http://purl.obolibrary.org/obo/HP_0011079,0.521,None
EZSoU3oUY6,Other disorders of teeth and supporting structures,periodontal disorder,MONDO:0002635,http://purl.obolibrary.org/obo/MONDO_0002635,0.905,None
exCwtevK5H,Stomatitis and related lesions,stomatitis,EFO:0009688,http://www.ebi.ac.uk/efo/EFO_0009688,0.564,None
dbGGfCctQx,Other diseases of anus and rectum,rectal disease,EFO:0009685,http://www.ebi.ac.uk/efo/EFO_0009685,0.754,None
fmYCLyUBrf,Other diseases of pancreas,pancreas disease,EFO:0009605,http://www.ebi.ac.uk/efo/EFO_0009605,0.934,None
fRkYhuZhgZ,Other diseases of digestive system,digestive system disease,EFO:0000405,http://www.ebi.ac.uk/efo/EFO_0000405,0.974,None
ZZT9i9zCP6,Acute pharyngitis,acute pharyngitis,EFO:0009657,http://www.ebi.ac.uk/efo/EFO_0009657,0.994,None
WF6vxLtJ4G,"Diseases of vocal cords and larynx, not elsewhere classified",laryngeal disease,EFO:0009673,http://www.ebi.ac.uk/efo/EFO_0009673,0.657,None
AwarDsNuYN,"Bronchitis, not specified as acute or chronic",chronic bronchitis,EFO:0006505,http://www.ebi.ac.uk/efo/EFO_0006505,0.831,None
r5k9MMfXK2,Pyothorax,pleural empyema,EFO:0009680,http://www.ebi.ac.uk/efo/EFO_0009680,0.991,None
fetyLtFSCa,"Pleural effusion, not elsewhere classified",pleural effusion,EFO:0009637,http://www.ebi.ac.uk/efo/EFO_0009637,0.989,None
TCioyx3Gza,"Respiratory failure, not elsewhere classified",respiratory failure,EFO:0009686,http://www.ebi.ac.uk/efo/EFO_0009686,0.994,None
hShgo8VTpB,Other diseases of pericardium,pericardium disorder,MONDO:0000474,http://purl.obolibrary.org/obo/MONDO_0000474,0.94,None
7L7skDWmkL,Other conduction disorders,conduct disorder,EFO:0004216,http://www.ebi.ac.uk/efo/EFO_0004216,0.809,None
M7yaNYawB5,Other cardiac arrhythmias,cardiac arrhythmia,EFO:0004269,http://www.ebi.ac.uk/efo/EFO_0004269,0.996,None
PUBkoAFNKS,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction",occlusion precerebral artery,EFO:0009677,http://www.ebi.ac.uk/efo/EFO_0009677,0.763,None
yF6T92Gmmy,Other venous embolism and thrombosis,Venous thrombosis,HP:0004936,http://purl.obolibrary.org/obo/HP_0004936,0.828,None
43Q33veVGn,Other non-infective disorders of lymphatic vessels and lymph nodes,lymphatic system disease,EFO:0007352,http://www.ebi.ac.uk/efo/EFO_0007352,0.666,None
M9aYiiu5ZX,Other disorders of eyelid,eyelid disease,EFO:0009547,http://www.ebi.ac.uk/efo/EFO_0009547,0.935,None
RHfqFZMHYe,Disorders of orbit,orbit neoplasm,MONDO:0024611,http://purl.obolibrary.org/obo/MONDO_0024611,0.732,None
TjpTbEKyaB,Other disorders of conjunctiva,Conjunctival Disorder,EFO:1000203,http://www.ebi.ac.uk/efo/EFO_1000203,0.956,None
VwGFNQJ9vV,Other disorders of lens,lens disease,EFO:0009674,http://www.ebi.ac.uk/efo/EFO_0009674,0.877,None
KALzegwyZm,Paralytic strabismus,paralytic strabismus,EFO:0009678,http://www.ebi.ac.uk/efo/EFO_0009678,0.989,None
yrzKPM5ugK,Other strabismus,Strabismus,HP:0000486,http://purl.obolibrary.org/obo/HP_0000486,0.99,None
tE8nCc8tYE,Other disorders of eye and adnexa,eye adnexa disease,EFO:0009546,http://www.ebi.ac.uk/efo/EFO_0009546,0.942,None
VwroC6c2CA,Other disorders of external ear,external ear disease,EFO:0009668,http://www.ebi.ac.uk/efo/EFO_0009668,0.952,None
WXSownL8mb,Other disorders of Eustachian tube,eustachian tube disease,EFO:0009667,http://www.ebi.ac.uk/efo/EFO_0009667,0.951,None
TnQXh3mVsr,Disorders of vestibular function,vestibular disease,EFO:0009691,http://www.ebi.ac.uk/efo/EFO_0009691,0.774,None
bHGpoH69Zj,Other diseases of inner ear,inner ear disease,EFO:0009672,http://www.ebi.ac.uk/efo/EFO_0009672,0.902,None
Z7tL4sZTL4,Otalgia and effusion of ear,Ear pain,HP:0030766,http://purl.obolibrary.org/obo/HP_0030766,0.619,None
8qcTkHh5SJ,"Other disorders of ear, not elsewhere classified",disorder of ear,MONDO:0021205,http://purl.obolibrary.org/obo/MONDO_0021205,0.899,None
wUzRbPYJ4u,Other mononeuropathies,mononeuropathy,EFO:0009558,http://www.ebi.ac.uk/efo/EFO_0009558,0.818,None
jmjbAunezS,Other polyneuropathies,polyneuropathy,EFO:0009562,http://www.ebi.ac.uk/efo/EFO_0009562,0.823,None
vAAQKaojga,Paraplegia and tetraplegia,quadriplegia,EFO:0009684,http://www.ebi.ac.uk/efo/EFO_0009684,0.917,None
FfXTqDCrCo,Other disorders of brain,brain disease,EFO:0005774,http://www.ebi.ac.uk/efo/EFO_0005774,0.919,None
nFQukTvA8P,Other diseases of spinal cord,spinal cord disease,EFO:0009488,http://www.ebi.ac.uk/efo/EFO_0009488,0.931,None
duTEC9eEGv,Somatoform disorders,somatoform disorder,EFO:0009687,http://www.ebi.ac.uk/efo/EFO_0009687,0.941,None
PdHXyp2eWJ,Thyrotoxicosis [hyperthyroidism],Thyrotoxicosis,EFO:0009190,http://www.ebi.ac.uk/efo/EFO_0009190,0.803,None
FWLAAhVPJy,"Other disorders of fluid, electrolyte and acid-base balance",Abnormal blood ion concentration,HP:0003111,http://purl.obolibrary.org/obo/HP_0003111,0.631,None
PCX2PvMZKz,Benign lipomatous neoplasm,benign lipomatous neoplasm,MONDO:0044983,http://purl.obolibrary.org/obo/MONDO_0044983,0.997,None
EKHob7TX3L,Melanocytic naevi,large congenital melanocytic nevus,MONDO:0044792,http://purl.obolibrary.org/obo/MONDO_0044792,0.7,None
kTNQbJEqs6,Benign neoplasm of other and unspecified endocrine glands,benign endocrine neoplasm,MONDO:0000627,http://purl.obolibrary.org/obo/MONDO_0000627,0.936,None
VLsn248a3e,Benign neoplasm of other and unspecified sites,benign neoplasm,EFO:0002422,http://www.ebi.ac.uk/efo/EFO_0002422,0.831,None
LKN9PNj5hk,Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs,mouth neoplasm,EFO:0003868,http://www.ebi.ac.uk/efo/EFO_0003868,0.578,None
2hGjSA6zBV,Other aplastic anaemias,Aplastic anemia,HP:0001915,http://purl.obolibrary.org/obo/HP_0001915,0.894,None
KojCh4MojB,Other diseases of blood and blood-forming organs,hematologic disease,EFO:0005803,http://www.ebi.ac.uk/efo/EFO_0005803,0.839,None
VNWsKFi85c,"Other disorders involving the immune mechanism, not elsewhere classified",immune system disease,EFO:0000540,http://www.ebi.ac.uk/efo/EFO_0000540,0.964,None
uSazyQ9GEW,Other and unspecified types of non-Hodgkin's lymphoma,Hodgkins lymphoma,EFO:0000183,http://www.ebi.ac.uk/efo/EFO_0000183,0.799,None
gk2UTFmARk,Other disorders of adrenal gland,adrenal gland disease,EFO:0005539,http://www.ebi.ac.uk/efo/EFO_0005539,0.961,None
