Source Term ID	Source Term	TEXT2TERM_MAPPING	TEXT2TERM_MAPPING_LABEL	MAPPING	MAPPING_LABEL	CATEGORY	IS_DISEASE	IS_MEASUREMENT	IS_PHENOTYPE	IS_AMOUNT	IS_PROCESS			Total	
8sj927SJsP	parathyroid gland problem (not cancer)	MONDO:0021311	malignant tumor of parathyroid gland	EFO:0005754	parathyroid disease	More Specific	TRUE	FALSE	FALSE	FALSE	FALSE				
KLBaEaJu9K	chronic/degenerative neurological problem	EFO:0000618	nervous system disease	EFO:0005772	neurodegenerative disease	More General	TRUE	FALSE	FALSE	FALSE	FALSE				
6NmPKdpFc2	muscle/soft tissue problem	EFO:1000541	Soft Tissue Neoplasm	EFO:0009470	soft tissue disease	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
5CZhYVT37C	other renal/kidney problem	EFO:0003865	kidney neoplasm	EFO:0003086	kidney disease	More Specific	TRUE	FALSE	FALSE	FALSE	FALSE				
EyPoQYKv5a	other joint disorder	EFO:1000999	joint disease	EFO:1000999	joint disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
HDfG3CXdjX	diabetic neuropathy/ulcers	EFO:1000783	diabetic neuropathy	EFO:1000783	diabetic neuropathy	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
9E74HQEyWH	cervical spondylosis	EFO:0009610	cervical spondylosis	EFO:0009610	"spondylosis, cervical"	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
5Ku8rv8WY8	svt / supraventricular tachycardia	HP:0004755	Supraventricular tachycardia	HP:0004755	supraventricular tachycardia	Same	TRUE	FALSE	TRUE	FALSE	FALSE				
9oYhiqm3wM	anal problem	EFO:0009477	vertebral joint disease	HP:0004378	abnormality of the anus	Unrelated	FALSE	FALSE	TRUE	FALSE	FALSE				
7N7wDFsN2g	macular degeneration	EFO:0001365	age-related macular degeneration	EFO:0009606	macular degeneration	More Specific	TRUE	FALSE	FALSE	FALSE	FALSE				
7Jf8ytJ4vN	bowel / intestinal obstruction	MONDO:0004565	intestinal obstruction	HP:0004796	gastrointestinal obstruction	Unrelated	FALSE	FALSE	TRUE	FALSE	FALSE				
HBbv5V2BEn	benign neuroma	EFO:0002751	benign	EFO:0009619	neuroma	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
3Nha82sUd2	Hearing difficulty/problems: I am completely deaf	HP:0003698	Difficulty standing	EFO:0001063	deafness	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
BV3eaJL3RH	Which eye(s) are affected by cataract: Right eye	EFO:1001888	eye infection	EFO:0001059	cataract	Unrelated	FALSE	FALSE	FALSE	FALSE	FALSE				
FscvnqwYSD	Which eye(s) are affected by cataract: Left eye	MONDO:0043885	eye infectious disorder	EFO:0001059	cataract	Unrelated	FALSE	FALSE	FALSE	FALSE	FALSE				
69KLZnKcVf	Number of self-reported cancers	EFO:0009800	"number of cancers, self-reported"	EFO:0009800	cancer	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
Eonp3VEuuA	Number of self-reported non-cancer illnesses	EFO:0009801	"number of non-cancer illnesses, self-reported"	EFO:0009801	disease	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
FRJtyVDeT3	"Number of operations, self-reported"	EFO:0009802	"number of operations, self-reported"	EFO:0009802	medical prodecure	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
JyPe26rcPZ	Number of treatments/medications taken	EFO:0009803	"number of treatments or medications taken, self-reported"	EFO:0009803	treatment	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
GJdR9Ga4Vg	Getting up in morning	EFO:0009817	"ease of getting up in the morning, self-reported"	EFO:0009817		Same	FALSE	FALSE	FALSE	FALSE	FALSE				
GLfGSE3ZuE	Nap during day	EFO:0009818	"nap during day, self-reported"	EFO:0009818	Need to sleep during day	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
87HaCfFwuM	Comparative body size at age 10	EFO:0009819	"comparative body size at age 10, self-reported"	EFO:0009819	body height	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
Fs2Hx9eHcz	Father's age at death	EFO:0009712	father's age at death	EFO:0009712	age at death	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
A5CjEkgJqU	Suffer from 'nerves'	EFO:0003843	pain	NCIT:C74532	nervousness	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
74r8nPTwKY	"Seen doctor (GP) for nerves, anxiety, tension or depression"	EFO:0009820	"seeing a general practitioner for nerves, anxiety, tension or depression, self-reported"	EFO:0009820	mental or behavioural disorder	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
6S5cwkVgzt	"Seen a psychiatrist for nerves, anxiety, tension or depression"	EFO:0009821	"seeing a psychiatrist for nerves, anxiety, tension or depression, self-reported"	EFO:0009821	mental or behavioural disorder	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
EE7gmTc9kt	Relative age of first facial hair	EFO:0009716	age at first facial hair	EFO:0009716	puberty onset measurement	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
BBTA8fdgRJ	Number of children fathered	EFO:0009814	number of children fathered measurement	EFO:0009814	number of children ever born measurement	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
9tJ7C7Mimd	Age at first live birth	EFO:0009101	age at first birth measurement	EFO:0009101	age at first birth measurement	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
Ksz6pge3T9	Bilateral oophorectomy (both ovaries removed)	EFO:0009717	bilateral oophorectomy	EFO:0009717	bilateral oophorectomy	Same	FALSE	FALSE	FALSE	FALSE	TRUE				
C2iWPMDmiX	Peak expiratory flow (PEF)	EFO:0009718	peak expiratory flow	EFO:0009718	peak expiratory flow	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
9r2v5z2Ajx	Pace-maker	EFO:0009719	artificial cardiac pacemaker	EFO:0009719	cardiac pacemaker	Same	FALSE	FALSE	FALSE	FALSE	TRUE				
BLcEWLtmUd	Mother's age at death	EFO:0009721	mother's age at death	EFO:0009721	age at death	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
8FXixQVmFE	Number of stillbirths	EFO:0009722	number of stillbirths	EFO:0009722	?	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
ADhkzQ8G2u	Age of primiparous women at birth of child	MONDO:0017014	interstitial lung disease specific to childhood	EFO:0009101	age at first birth measurement	Unrelated	FALSE	TRUE	FALSE	FALSE	FALSE				
K53osDqZEE	Pulse wave reflection index	EFO:0009804	pulse wave reflection index measurement	EFO:0009804	reflection wave amplitude	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
C6KtAXpX2P	Work/job satisfaction	EFO:0009723	job satisfaction measurement	EFO:0009723	job satisfaction	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
FNtMooQzpZ	Health satisfaction	EFO:0009724	health satisfaction measurement	EFO:0009724	satisfaction	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
7niiXG3Vc5	Friendships satisfaction	EFO:0009725	friendship satisfaction measurement	EFO:0009725	satisfaction	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
9eUYBBKyhm	Financial situation satisfaction	EFO:0009726	financial situation satisfaction measurement	EFO:0009726	satisfied with current financial situation	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
GXwS7d8Q93	Ever manic/hyper for 2 days	EFO:0007706	manic or hypomanic episode	EFO:0007705	manic episode measurement	Unrelated	FALSE	TRUE	FALSE	FALSE	FALSE				
HRwhfvumAk	Ever highly irritable/argumentative for 2 days	HP:0000737	Irritability	EFO:0009594	irritability measurement	Unrelated	FALSE	TRUE	FALSE	FALSE	FALSE				
8KXn9vzWT4	Cochlear implant	EFO:0009728	cochlear implant	EFO:0009728	cochlear implants	Same	FALSE	FALSE	FALSE	FALSE	TRUE				
JB2ouJ7GjH	Able to walk or cycle unaided for 10 minutes	EFO:0009822	"ability to walk or cycle unaided for 10 minutes, self-reported"	EFO:0009822	physical activity	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
88QdegRfEW	Target heart rate achieved	EFO:0009823	"achievement of target heart rate, self-reported"	EFO:0009823	heart rate	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
6bgW5ZLeik	Sitting height	EFO:0011011	sitting height measurement	EFO:0007118	sitting height ratio	Unrelated	FALSE	TRUE	FALSE	FALSE	FALSE				
7A8FJ5Y7VT	Cascot confidence score	EFO:0009815	CASCOT confidence score measurement	EFO:0009815	quantitative confidence value	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
BADhVc2hw5	Bring up phlegm/sputum/mucus on most days	EFO:0009824	"bringing up phlegm, sputum or mucus on most days, self-reported"	EFO:0009824	?	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
BNYTExzni3	Whole body water mass	EFO:0009805	whole body water mass	EFO:0009805	body weight	Same	FALSE	TRUE	FALSE	FALSE	FALSE				
Kfz23wJXn7	Reported occurrences of cancer	MONDO:0004992	cancer	EFO:0000311	cancer	Unrelated	FALSE	FALSE	FALSE	FALSE	FALSE				
EJfKsnqyDt	oesophageal stricture	HP:0002043	Esophageal stricture	HP:0002043	esophageal stricture	Same	TRUE	FALSE	TRUE	FALSE	FALSE				
g7dN63Ncmi	bladder problem (not cancer)	MONDO:0005411	gallbladder cancer	EFO:1000018	bladder disease	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
H56RwqTydZ	prostate problem (not cancer)	MONDO:0008315	prostate cancer	EFO:0009602	prostate disease	More Specific	TRUE	FALSE	FALSE	FALSE	FALSE				
7iS5bKcsdW	testicular problems (not cancer)	EFO:0005088	testicular carcinoma	EFO:0009601	testicular disease	More Specific	TRUE	FALSE	FALSE	FALSE	FALSE				
CZBUyPoZ3q	thyroid problem (not cancer)	EFO:0002892	thyroid carcinoma	EFO:1000627	thyroid disease	More Specific	TRUE	FALSE	FALSE	FALSE	FALSE				
7Na9xsQcDX	thyroid radioablation therapy	EFO:0009600	thyroid radioablation therapy	EFO:0009600	thyroid radioablation therapy	Same	FALSE	FALSE	FALSE	FALSE	TRUE				
9fy2kbvYZN	adrenocortical insufficiency/addison's disease	EFO:0009491	adrenocortical insufficiency	EFO:0009491	adrenocortical insufficiency	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
6aRCG7yRop	neurological injury/trauma	EFO:0009490	nervous system injury	EFO:0009490	nervous system injury	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
GLxGcn5nKo	cranial nerve problem/palsy	EFO:0009489	cranial nerve palsy	EFO:0009489	cranial nerve palsy	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
JjyQAcvWYc	spinal cord disorder	EFO:0009488	spinal cord disease	EFO:0009488	spinal cord disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
HisuU5mfGd	peripheral nerve disorder	EFO:0009387	peripheral nervous system disease	EFO:0009387	peripheral nervous system disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
DwSWyzuQwa	trapped nerve/compressed nerve	EFO:0009487	nerve compression syndrome	EFO:0009487	nerve compression syndrome	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
Dc4CeEFpZg	diabetic eye disease	EFO:0009486	diabetic eye disease	EFO:0009486	diabetic eye disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
LRbMupK56J	eye trauma	EFO:0000546	injury	EFO:0009485	eye injury	More General	FALSE	FALSE	FALSE	FALSE	FALSE				
HH5p6drXCe	back problem	EFO:0009477	vertebral joint disease	HP:0003418	back pain	Unrelated	FALSE	FALSE	TRUE	FALSE	FALSE				
8LkR3xwfoE	uterine polyps	EFO:0009484	uterine polyp	EFO:0009484	uterine polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
DACnfk9YHE	allergy or anaphylactic reaction to drug	EFO:0009482	drug allergy	EFO:0009482	drug allergy	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
Kx7Wb4buQW	enlarged prostate	EFO:0000284	benign prostatic hyperplasia	EFO:0000284	benign prostatic hyperplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
6oH4dsMaxJ	burns	EFO:1001788	Eye Burns	EFO:0009516	burn	More Specific	FALSE	FALSE	FALSE	FALSE	FALSE				
EFrQrEEeo3	nasal/sinus disorder	EFO:0009481	paranasal sinus disease	EFO:0009481	paranasal sinus disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
DdYwDi477N	throat or larynx disorder	EFO:0009479	throat disease	EFO:0009479	throat disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
J6rF4nycWn	vocal cord polyp	EFO:0009478	vocal cord polyp	EFO:0009478	vocal cord polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
DWA8XSL5fr	other neurological problem	EFO:0000618	nervous system disease	EFO:0000618	nervous system disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
CFWVjHTjaE	clotting disorder/excessive bleeding	EFO:0009314	blood coagulation disease	EFO:0009314	blood coagulation disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
KnRPriwamN	disc problem	EFO:0009477	vertebral joint disease	EFO:0009477	vertebral joint disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
6pJPf9e572	cervical polyps	EFO:0009475	cervical polyp	EFO:0009475	cervical polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
84TS3jNexC	abnormal smear (cervix)	EFO:0009511	abnormal PAP smear	EFO:0009511	abnormal PAP smear	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
7JQTfi3HE9	benign breast lump	HP:0032408	Breast mass	EFO:0003014	breast fibrocystic disease	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
xVJKkCeG4m	Volume_depletion	EFO:0001715	volume	HP0011106	?	Unrelated	FALSE	FALSE	FALSE	FALSE	FALSE				
4nD9NwXf5B	Perineal_laceration_during_delivery	EFO:0009816	perineal laceration during delivery	EFO:0009816	first degree perineal laceration	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
Ahm7tjdmNL	Intrauterine_hypoxia	EFO:1001793	fetal hypoxia	EFO:1001793	hypoxia	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
GC6mqCse6o	Abnormal_serum_enzyme_levels	EFO:0009826	abnormality of serum enzyme levels	EFO:0009826	liver enzyme measurement	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
GGnMZvfxES	Injury_of_other_intrathoracic_organs	EFO:0009887	intrathoracic organ injury	EFO:0009887	injury	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
4MSacjWcsD	Other_fluke_infections	EFO:0007418	paragonimiasis	EFO:1001342	infectious disease	More Specific	TRUE	FALSE	FALSE	FALSE	FALSE				
AiofBAABjD	Hereditary_ataxia	EFO:0009671	hereditary ataxia	EFO:0009671	hereditary ataxia	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
HBe4KFbvUY	Mycetoma	EFO:0007265	eumycotic mycetoma	EFO:0007265	eumycotic mycetoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
8RVsy6bscd	Viral_warts	EFO:0007147	anogenital venereal wart	EFO:0009662	warts	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
Dck67YQdMQ	Convalescence	EFO:0009630	convalescence	EFO:0009630	caonvalescence	Same	FALSE	FALSE	FALSE	FALSE	TRUE				
bKKKvxhqac	Other_disorders_of_nervous_system	EFO:0000618	nervous system disease	EFO:0000618	nervous system disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
KV5WoFgEZb	Hypertensive_renal_disease	MONDO:0024633	hypertensive nephropathy	EFO:1002039	renal hypertension	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
5AZKiGbHkz	Headache	HP:0002315	Headache	HP:0002315	Headache	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
HYkmoTW4Uj	Fever of unknown origin	EFO:0003952	fever of unknown origin	EFO:0003952	fever of unknown origin	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
8cirDYJP6x	Dysphagia	HP:0002015	Dysphagia	HP:0002015	Dysphagia	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
3YtZDg24AR	Cough	HP:0012735	Cough	HP:0012735	Cough	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
99NymGnzop	Other arthritis	EFO:0005856	arthritis	EFO:0005856	arthritis	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
DWhr2isaca	Systemic lupus erythematosus	MONDO:0007915	systemic lupus erythematosus	EFO:0002690	systemic lupus erythematosus	Unrelated	FALSE	FALSE	FALSE	FALSE	FALSE				
9QNxoLXs4Z	Systemic sclerosis	EFO:0000717	systemic scleroderma	EFO:0000717	systemic scleroderma	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
KAHB3ijHTh	Psoriasis	EFO:0000676	psoriasis	EFO:0000676	psoriasis	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
BWBpXnadnP	Other disorders of pigmentation	EFO:1000755	pigmentation disease	EFO:1000755	pigmentation disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
92MPhHyqAC	"Ulcer of lower limb, not elsewhere classified"	EFO:0007068	ulcer of lower limb	EFO:0007068	ulcer of lower limb	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
GCqBDZNVag	Dyspepsia	EFO:0008533	dyspepsia	EFO:0008533	dyspepsia	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
AHL6GraTwn	Inguinal hernia	HP:0000023	Inguinal hernia	HP:0000023	inguinal hernia	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
HfDfRctNdd	"Bacterial pneumonia, not elsewhere classified"	EFO:1001272	bacterial pneumonia	EFO:1001272	bacterial pneumonia	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
B3npJFrhoa	"Pneumonia, organism unspecified"	EFO:0007183	bronchiolitis obliterans	EFO:0003106	pneumonia	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
AqYVUfjy2e	Nasal polyp	EFO:1000391	Nasal Cavity Polyp	EFO:1000391	nasal cavity polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
HhuaJQUGcb	Peritonsillar abscess	EFO:0007429	peritonsillar abscess	EFO:0007429	peritonsillar abscess	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
5tDv62pFwd	Emphysema	EFO:0000464	emphysema	EFO:0000464	emphysema	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
AVbiZgm9qp	Other chronic obstructive pulmonary disease	EFO:0000341	chronic obstructive pulmonary disease	EFO:0000341	chronic obstructive pulmonary disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
5Z7zyGuFKd	Asthma	MONDO:0004979	asthma	EFO:0000270	asthma	Unrelated	FALSE	FALSE	FALSE	FALSE	FALSE				
9yceck4axt	Bronchiectasis	MONDO:0004822	bronchiectasis	HP:0002110	Bronchiectasis	Unrelated	FALSE	FALSE	TRUE	FALSE	FALSE				
Jw3eTeH6UG	Other interstitial pulmonary diseases	HP:0006530	Abnormal pulmonary interstitial morphology	EFO:0004244	interstitial lung disease	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
AGAtvwgXrZ	Other respiratory disorders	EFO:0000684	respiratory system disease	EFO:0000684	respiratory system disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
A9poJ2nkx2	Bipolar affective disorder	MONDO:0004985	bipolar disorder	EFO:0000289	bipolar disorder	Unrelated	FALSE	FALSE	FALSE	FALSE	FALSE				
68BuVfnLTT	"Sexual dysfunction, not caused by organic disorder or disease"	EFO:0004714	sexual dysfunction	EFO:0004714	sexual dysfunction	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
HyFCqgmPYc	Other hypothyroidism	EFO:0004705	hypothyroidism	EFO:0004705	hypothyroidism	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
BPAsHc7BG2	Melanoma in situ	EFO:0000756	melanoma	EFO:0004957	Clark level I melanoma	Unrelated	FALSE	FALSE	FALSE	FALSE	FALSE				
EZUkXYfxfX	Benign neoplasm of ovary	EFO:1000116	Benign Ovarian Neoplasm	EFO:1000116	benign ovarian neoplasm	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
KoHBEdGbVP	Benign neoplasm of thyroid gland	EFO:1000122	Benign Thyroid Gland Neoplasm	EFO:1000122	benign thyroid gland neoplasm	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
D4NvrhAvr7	Polycythaemia vera	EFO:0002429	polycythemia vera	EFO:0002429	Polycythaemia vera	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
AvViWiUzhX	Myelodysplastic syndromes	EFO:0000198	myelodysplastic syndrome	EFO:0000198	myelodysplastic syndrome	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
8dzcwgTFwt	Malignant neoplasm of colon	MONDO:0021063	malignant colon neoplasm	EFO:1001950	colon carcinoma	More General	TRUE	FALSE	FALSE	FALSE	FALSE				
EqdWM7bh7Q	Malignant neoplasm of larynx	EFO:1000354	Malignant Laryngeal Neoplasm	EFO:1000354	Malignant Laryngeal Neoplasm	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
9GKLBLFoaW	Mesothelioma	EFO:0000588	mesothelioma	EFO:0000588	mesothelioma	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
E2v6JSp2qj	Hodgkin's disease	EFO:0000183	Hodgkins lymphoma	EFO:0000183	Hodgkins lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
BTZkaGmxGK	Lymphoid leukaemia	EFO:0000220	acute lymphoblastic leukemia	EFO:0004289	lymphoid leukemia	More Specific	TRUE	FALSE	FALSE	FALSE	FALSE				
oQZSWjMcvY	Myeloid leukaemia	MONDO:0004643	myeloid leukemia	EFO:0000222	acute myeloid leukemia	More General	TRUE	FALSE	FALSE	FALSE	FALSE				
ApjxP6HzWX	Other disorders of bladder	EFO:1000018	bladder disease	EFO:1000018	bladder disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
GCkrYx7Wqh	Other inflammation of vagina and vulva	MONDO:0002234	vaginitis	EFO:0005757	vaginal inflammation	Unrelated	FALSE	FALSE	TRUE	FALSE	FALSE				
7AyBrD23uS	Other rheumatoid arthritis	EFO:0000685	rheumatoid arthritis	EFO:0000685	rheumatoid arthritis	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
7b3HCeCeV6	"Other joint disorders, not elsewhere classified"	EFO:1000999	joint disease	EFO:1000999	joint disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
5wpTCiyR6f	"Other disorders of skin and subcutaneous tissue, not elsewhere classified"	EFO:0000701	skin disease	EFO:0000701	skin disease	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
D5Pid8P3bD	Other aneurysm	EFO:0009659	aneurysm	EFO:0009659	aneurysm	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
JmXCZYXXZJ	Other hearing loss	EFO:0004238	hearing loss	EFO:0004238	hearing loss	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
H29hNgNehF	Acute and transient psychotic disorders	EFO:0000677	mental or behavioural disorder	EFO:0005940	General psycotic symptoms term	Unrelated	FALSE	FALSE	TRUE	FALSE	FALSE				
8FT3xsJwa6	Other anxiety disorders	EFO:0006788	anxiety disorder	EFO:0006788	General anxiety disorder	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
67ADdzRVBe	Other disorders of thyroid	EFO:1000627	thyroid disease	EFO:1000627	General throid disorder term	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
BsQk9f9pLM	Neoplasm of uncertain or unknown behaviour of female genital organs	EFO:1001331	"Genital neoplasm, female"	EFO:1001331	"Genital neoplasm, female"	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
FjembGFdjm	Neoplasm of uncertain or unknown behaviour of endocrine glands	EFO:0003769	endocrine neoplasm	EFO:0003769	endocrine neoplasm	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
FhCSdWDT52	Malignant neoplasm of tonsil	EFO:1001214	tonsil cancer	EFO:1001214	tonsil cancer	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
ATZ47uE8Gm	Malignant neoplasm of rectum	EFO:1000657	rectum cancer	EFO:1000657	rectum cancer	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
BAWwNXwuyo	Malignant melanoma of skin	EFO:0000389	cutaneous melanoma	EFO:0000389	cutaneous melanoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
5bZtJRsR7F	Other septicaemia	EFO:1001091	Pasteurella hemorrhagic septicemia	HP:0100806	sepsis	Unrelated	FALSE	FALSE	TRUE	FALSE	FALSE				
8zXPeG4gbH	Family history of malignant neoplasm	EFO:0009640	family history of cancer	EFO:0009640	"There is only family history of breast or lung cancer, could use a parent term like family history of cancer?"	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
74T7QwBvmR	Abnormal findings on diagnostic imaging of other body structures	EFO:0009827	abnormal result of diagnostic imaging	EFO:0009827	abnormal finding	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
HHKoPiXSPi	Symptoms and signs concerning food and fluid intake	EFO:0009825	sign or symptom concerning food and fluid intake	EFO:0009825	sign or symptom	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
5tooVjeqsB	Pregnancy examination and test	EFO:0009643	pregnancy test	EFO:0009643	pregnancy test	Same	FALSE	FALSE	FALSE	FALSE	TRUE				
5iCZkRLVGq	"Adverse effects, not elsewhere classified"	EFO:0009658	adverse effect	EFO:0009658	No general adverse effects term	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
3UAFWWVtHZ	Injury of unspecified body region	EFO:0000546	injury	EFO:0000546	injury	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
AftUa7KwcP	"Dislocation, sprain and strain of joints and ligaments at neck level"	HP:0001373	Joint dislocation	EFO:0009476	neck injury	Unrelated	FALSE	FALSE	FALSE	FALSE	FALSE				
9DKdHtAbzf	Other general symptoms and signs	EFO:0003765	sign or symptom	EFO:0003765	sign or symptom	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
7UP5f86uis	"Oedema, not elsewhere classified"	EFO:0009373	edema	EFO:0009373	edema	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
CGgREfDNmF	Syncope and collapse	HP:0001279	Syncope	HP:0001279	syncope	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
4n4f2ncEmo	Malaise and fatigue	HP:0012378	Fatigue	HP:0012378 | EFO:0009641	fatigue||malaise	Unrelated	FALSE	FALSE	FALSE	FALSE	FALSE				
GhDps4zA6e	Voice disturbances	HP:0001288	Gait disturbance	EFO:0009692	voice disturbance	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE				
B6GDRB3fiP	Other symptoms and signs involving the urinary system	EFO:0003765	sign or symptom	HP:0000079	abnormality of the urinary system	Unrelated	FALSE	FALSE	TRUE	FALSE	FALSE				
C5Zp9oGCEV	Other skin changes	HP:0000712	Emotional lability	HP:0000951	abnormality of the skin	Unrelated	FALSE	FALSE	TRUE	FALSE	FALSE				
JDxZ2XHnJY	Flatulence and related conditions	EFO:0009669	flatulence	EFO:0009669	flatulence	Same	TRUE	FALSE	FALSE	FALSE	FALSE				
DDHFqbezNH	Ectopic pregnancy	HP:0031456	Ectopic pregnancy	HP:0031456	ectopic pregnancy	Same	FALSE	FALSE	FALSE	FALSE	FALSE				
CPJgHzFGVF	Other disorders of amniotic fluid and membranes	EFO:1001263	amniotic fluid embolism	HP:0001560	abnormality of the amniotic fluid	Unrelated	FALSE	FALSE	TRUE	FALSE	FALSE				
3pQRqySekU	"Antepartum haemorrhage, not elsewhere classified"	HP:0025328	Antepartum hemorrhage	HP:0025328	antepartum hemorrhage	Same	FALSE	FALSE	TRUE	FALSE	FALSE				
