IRI	Label	Direct	Inherited
http://purl.obolibrary.org/obo/CHEBI_177257	Isoleucyl-Threonine	0	0
http://purl.obolibrary.org/obo/CHEBI_17741	N,N-dimethylformamide	0	0
http://purl.obolibrary.org/obo/CHEBI_17747	bis(2-ethylhexyl) phthalate	0	0
http://purl.obolibrary.org/obo/CHEBI_17750	glycine betaine	0	0
http://purl.obolibrary.org/obo/CHEBI_17752	N(6)-acetyl-L-lysine	0	0
http://purl.obolibrary.org/obo/CHEBI_17754	glycerol	0	0
http://purl.obolibrary.org/obo/CHEBI_17755	cystathionine	0	0
http://purl.obolibrary.org/obo/CHEBI_17761	ceramide	0	0
http://purl.obolibrary.org/obo/CHEBI_17768	N-acetylputrescine	0	0
http://purl.obolibrary.org/obo/CHEBI_17771	trans-urocanate	0	0
http://purl.obolibrary.org/obo/CHEBI_17774	pimelate(1-)	0	0
http://purl.obolibrary.org/obo/CHEBI_17786	N-acetyl-L-leucine	0	0
http://purl.obolibrary.org/obo/CHEBI_17790	methanol	0	0
http://purl.obolibrary.org/obo/CHEBI_17802	pseudouridine	0	0
http://purl.obolibrary.org/obo/CHEBI_17822	serine	0	0
http://purl.obolibrary.org/obo/CHEBI_17823	calcitriol	0	0
http://purl.obolibrary.org/obo/CHEBI_17833	gentamycin	0	0
http://purl.obolibrary.org/obo/CHEBI_178484	Diacetylspermine	0	0
http://purl.obolibrary.org/obo/CHEBI_17855	triglyceride	0	0
http://purl.obolibrary.org/obo/CHEBI_17859	glutaric acid	0	0
http://purl.obolibrary.org/obo/CHEBI_17864	taurolithocholic acid sulfate	0	0
http://purl.obolibrary.org/obo/CHEBI_17865	4-methyl-2-oxopentanoate	0	0
http://purl.obolibrary.org/obo/CHEBI_17879	4-hydroxybenzoate	0	0
http://purl.obolibrary.org/obo/CHEBI_17883	hydrogen chloride	0	0
http://purl.obolibrary.org/obo/CHEBI_17925	alpha-D-glucose	0	0
http://purl.obolibrary.org/obo/CHEBI_17927	N(1)-acetylspermidine	0	0
http://purl.obolibrary.org/obo/CHEBI_17929	N(omega),N(omega)-dimethyl-L-arginine	0	0
http://purl.obolibrary.org/obo/CHEBI_17939	puromycin	0	0
http://purl.obolibrary.org/obo/CHEBI_179548	Ethyl 2-ethylhexanoate	0	0
http://purl.obolibrary.org/obo/CHEBI_17968	butyrate	0	0
http://purl.obolibrary.org/obo/CHEBI_17992	sucrose	0	0
http://purl.obolibrary.org/obo/CHEBI_17996	chloride	0	0
http://purl.obolibrary.org/obo/CHEBI_18005	keto-phenylpyruvate	0	0
http://purl.obolibrary.org/obo/CHEBI_18012	fumaric acid	0	0
http://purl.obolibrary.org/obo/CHEBI_18035	diglyceride	0	0
http://purl.obolibrary.org/obo/CHEBI_18050	L-glutamine	0	0
http://purl.obolibrary.org/obo/CHEBI_18053	1-aminocyclopropanecarboxylic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_18058	oxamic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_18059	lipid	0	0
http://purl.obolibrary.org/obo/CHEBI_180636	PS(O-20:0/22:4(7Z,10Z,13Z,16Z))	0	0
http://purl.obolibrary.org/obo/CHEBI_18095	trans-4-hydroxy-L-proline	0	0
http://purl.obolibrary.org/obo/CHEBI_18102	O-octanoyl-L-carnitine	0	0
http://purl.obolibrary.org/obo/CHEBI_18123	N-methylnicotinate	0	0
http://purl.obolibrary.org/obo/CHEBI_18145	(R,R,R)-alpha-tocopherol	0	0
http://purl.obolibrary.org/obo/CHEBI_18153	ethene	0	0
http://purl.obolibrary.org/obo/CHEBI_18154	polysaccharide	0	0
http://purl.obolibrary.org/obo/CHEBI_18185	gamma-tocopherol	0	0
http://purl.obolibrary.org/obo/CHEBI_18186	tyrosine	0	0
http://purl.obolibrary.org/obo/CHEBI_18208	benzylpenicillin	0	0
http://purl.obolibrary.org/obo/CHEBI_18211	citrulline	0	0
http://purl.obolibrary.org/obo/CHEBI_18212	selenite(2-)	0	0
http://purl.obolibrary.org/obo/CHEBI_18220	isoflavone	0	0
http://purl.obolibrary.org/obo/CHEBI_18222	xylose	0	0
http://purl.obolibrary.org/obo/CHEBI_18243	dopamine	0	0
http://purl.obolibrary.org/obo/CHEBI_18248	iron atom	0	0
http://purl.obolibrary.org/obo/CHEBI_18257	ornithine	0	0
http://purl.obolibrary.org/obo/CHEBI_18258	3,3',5-triiodo-L-thyronine	0	0
http://purl.obolibrary.org/obo/CHEBI_18261	N-carbamoyl-beta-alanine	0	0
http://purl.obolibrary.org/obo/CHEBI_18262	dodecanoate	0	0
http://purl.obolibrary.org/obo/CHEBI_18292	jasmonic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_18320	1,4-dithiothreitol	0	0
http://purl.obolibrary.org/obo/CHEBI_18344	kynurenic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_183798	CE(20:4)	0	0
http://purl.obolibrary.org/obo/CHEBI_18401	phenylacetate	0	0
http://purl.obolibrary.org/obo/CHEBI_18406	AICA ribonucleotide	0	0
http://purl.obolibrary.org/obo/CHEBI_184217	PC(19:3(10Z,13Z,16Z)/0:0)	0	0
http://purl.obolibrary.org/obo/CHEBI_18422	sulfur dioxide	0	0
http://purl.obolibrary.org/obo/CHEBI_185095	PS(O-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	0	0
http://purl.obolibrary.org/obo/CHEBI_185277	5-hydroperoxy-7-[3,5-epidioxy-2-(2-octenyl)-cyclopentyl]-6-heptenoic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_185613	Sphingofungin B	0	0
http://purl.obolibrary.org/obo/CHEBI_185922	Isoferulic acid 3-O-glucuronide	0	0
http://purl.obolibrary.org/obo/CHEBI_186604	N-linolenoyl glutamine	0	0
http://purl.obolibrary.org/obo/CHEBI_18723	nicotine	0	0
http://purl.obolibrary.org/obo/CHEBI_187431	Ipurolic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_190378	Leucyl-Asparagine	0	0
http://purl.obolibrary.org/obo/CHEBI_19062	1-methylguanosine	0	0
http://purl.obolibrary.org/obo/CHEBI_19065	1-methylinosine	0	0
http://purl.obolibrary.org/obo/CHEBI_191864	cholesterol ester 16:0	0	0
http://purl.obolibrary.org/obo/CHEBI_192093	tetradecadienylcarnitine	0	0
http://purl.obolibrary.org/obo/CHEBI_19289	N(2),N(2)-dimethylguanosine	0	0
http://purl.obolibrary.org/obo/CHEBI_1941	4-(trimethylammonio)butanoic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_19641	2-hydroxyisobutyrate	0	0
http://purl.obolibrary.org/obo/CHEBI_20000	3-dehydroteasterone	0	0
http://purl.obolibrary.org/obo/CHEBI_20067	3-hydroxybutyric acid	0	0
http://purl.obolibrary.org/obo/CHEBI_20070	3-hydroxyhexanoate	0	0
http://purl.obolibrary.org/obo/CHEBI_2038	5-azacytidine	0	0
http://purl.obolibrary.org/obo/CHEBI_20612	5-methyltetrahydrofolate	0	0
http://purl.obolibrary.org/obo/CHEBI_20710	3-dehydro-6-deoxoteasterone	0	0
http://purl.obolibrary.org/obo/CHEBI_20712	6-deoxocastasterone	0	0
http://purl.obolibrary.org/obo/CHEBI_20714	6-deoxycathasterone	0	0
http://purl.obolibrary.org/obo/CHEBI_20717	6-deoxotyphasterol	0	0
http://purl.obolibrary.org/obo/CHEBI_21264	L-cysteine glutathione disulfide	0	0
http://purl.obolibrary.org/obo/CHEBI_21363	L-methionine sulfone	0	0
http://purl.obolibrary.org/obo/CHEBI_21547	N-acetyl-L-aspartic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_21549	N-acetyl-L-glutamate(1-)	0	0
http://purl.obolibrary.org/obo/CHEBI_21557	N-acetyl-L-methionine	0	0
http://purl.obolibrary.org/obo/CHEBI_21565	N-acetyl-L-valine	0	0
http://purl.obolibrary.org/obo/CHEBI_21626	N-acetylphenylalanine	0	0
http://purl.obolibrary.org/obo/CHEBI_21759	N-methyl-N'-nitro-N-nitrosoguanidine	0	0
http://purl.obolibrary.org/obo/CHEBI_21803	1-methylguanine	0	0
http://purl.obolibrary.org/obo/CHEBI_22152	2-cis-abscisic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_22210	aconitate(3-)	0	0
http://purl.obolibrary.org/obo/CHEBI_22211	aconitic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_22333	alkylating agent	0	0
http://purl.obolibrary.org/obo/CHEBI_22470	alpha-tocopherol	0	0
http://purl.obolibrary.org/obo/CHEBI_22584		0	0
http://purl.obolibrary.org/obo/CHEBI_22586	antioxidant	0	0
http://purl.obolibrary.org/obo/CHEBI_22587	antiviral agent	0	0
http://purl.obolibrary.org/obo/CHEBI_22595	arabinonate	0	0
http://purl.obolibrary.org/obo/CHEBI_22605	arabinitol	0	0
http://purl.obolibrary.org/obo/CHEBI_22653	asparagine	0	0
http://purl.obolibrary.org/obo/CHEBI_22660	aspartic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_22676	auxin	0	0
http://purl.obolibrary.org/obo/CHEBI_22707	benzenetriol	0	0
http://purl.obolibrary.org/obo/CHEBI_22720	benzodiazepine	0	0
http://purl.obolibrary.org/obo/CHEBI_2274	7-methylguanine	0	0
http://purl.obolibrary.org/obo/CHEBI_22907	bleomycin	0	0
http://purl.obolibrary.org/obo/CHEBI_22917	phytogenic insecticide	0	0
http://purl.obolibrary.org/obo/CHEBI_22977	cadmium atom	0	0
http://purl.obolibrary.org/obo/CHEBI_22978	cadmium molecular entity	0	0
http://purl.obolibrary.org/obo/CHEBI_22984	calcium atom	0	0
http://purl.obolibrary.org/obo/CHEBI_22986	calcium ionophore	0	0
http://purl.obolibrary.org/obo/CHEBI_23051	castasterone	0	0
http://purl.obolibrary.org/obo/CHEBI_23057	cathasterone	0	0
http://purl.obolibrary.org/obo/CHEBI_23098	chiro-inositol	0	0
http://purl.obolibrary.org/obo/CHEBI_23354	coenzyme	0	0
http://purl.obolibrary.org/obo/CHEBI_23359	colchicine	0	0
http://purl.obolibrary.org/obo/CHEBI_23366	compatible osmolytes	0	0
http://purl.obolibrary.org/obo/CHEBI_2341	AACOCF3	0	0
http://purl.obolibrary.org/obo/CHEBI_23414	copper(II) sulfate	0	0
http://purl.obolibrary.org/obo/CHEBI_23527	cytochalasin B	0	0
http://purl.obolibrary.org/obo/CHEBI_23530	cytokinin	0	0
http://purl.obolibrary.org/obo/CHEBI_2360		0	0
http://purl.obolibrary.org/obo/CHEBI_23614	deoxycholate	0	0
http://purl.obolibrary.org/obo/CHEBI_2365	(+)-abscisic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_2376	acarbose	0	0
http://purl.obolibrary.org/obo/CHEBI_23888	drug	0	0
http://purl.obolibrary.org/obo/CHEBI_23924	enzyme inhibitor	0	0
http://purl.obolibrary.org/obo/CHEBI_23965	estradiol	0	0
http://purl.obolibrary.org/obo/CHEBI_23995	N-ethyl-N-nitrosourea	0	0
http://purl.obolibrary.org/obo/CHEBI_24040	flavin adenine dinucleotide	0	0
http://purl.obolibrary.org/obo/CHEBI_24127	fungicide	0	0
http://purl.obolibrary.org/obo/CHEBI_24148	galactonate	0	0
http://purl.obolibrary.org/obo/CHEBI_24265	gluconate	0	0
http://purl.obolibrary.org/obo/CHEBI_24297	glucuronate	0	0
http://purl.obolibrary.org/obo/CHEBI_24431	chemical entity	0	17
http://purl.obolibrary.org/obo/CHEBI_24432	biological role	0	0
http://purl.obolibrary.org/obo/CHEBI_24462	gulonic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_24527	herbicide	0	0
http://purl.obolibrary.org/obo/CHEBI_2453	acyclovir	0	0
http://purl.obolibrary.org/obo/CHEBI_24532	organic heterocyclic compound	0	0
http://purl.obolibrary.org/obo/CHEBI_24606	homoarginine	0	0
http://purl.obolibrary.org/obo/CHEBI_24621	hormone	0	0
http://purl.obolibrary.org/obo/CHEBI_24757	hypochlorous acid	0	0
http://purl.obolibrary.org/obo/CHEBI_24785	iminodiacetate	0	0
http://purl.obolibrary.org/obo/CHEBI_24809	indole-3-carboxylic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_24852	insecticide	0	0
http://purl.obolibrary.org/obo/CHEBI_24867	monoatomic ion	0	0
http://purl.obolibrary.org/obo/CHEBI_24898	isoleucine	0	0
http://purl.obolibrary.org/obo/CHEBI_24913	isoprenoid	0	0
http://purl.obolibrary.org/obo/CHEBI_24937	jasmonates	0	0
http://purl.obolibrary.org/obo/CHEBI_24996	lactate	0	0
http://purl.obolibrary.org/obo/CHEBI_25016	lead atom	0	0
http://purl.obolibrary.org/obo/CHEBI_25017	leucine	0	0
http://purl.obolibrary.org/obo/CHEBI_2504	aflatoxin B1	0	0
http://purl.obolibrary.org/obo/CHEBI_25048	linolenic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_25094	lysine	0	0
http://purl.obolibrary.org/obo/CHEBI_25107	magnesium atom	0	0
http://purl.obolibrary.org/obo/CHEBI_2511	agarose	0	0
http://purl.obolibrary.org/obo/CHEBI_25212	metabolite	0	0
http://purl.obolibrary.org/obo/CHEBI_25255	methyl methanesulfonate	0	0
http://purl.obolibrary.org/obo/CHEBI_25350	mevalonate	0	0
http://purl.obolibrary.org/obo/CHEBI_25355	mitochondrial respiratory-chain inhibitor	0	0
http://purl.obolibrary.org/obo/CHEBI_25434	bis(2-chloroethyl) sulfide	0	0
http://purl.obolibrary.org/obo/CHEBI_25435	mutagen	0	0
http://purl.obolibrary.org/obo/CHEBI_254496	7,12-dimethyltetraphene	0	0
http://purl.obolibrary.org/obo/CHEBI_25461	myxothiazol	0	0
http://purl.obolibrary.org/obo/CHEBI_2555	aldicarb	0	0
http://purl.obolibrary.org/obo/CHEBI_25555	nitrogen atom	0	0
http://purl.obolibrary.org/obo/CHEBI_25629	octadecanoate	0	0
http://purl.obolibrary.org/obo/CHEBI_25646	octanoate	0	0
http://purl.obolibrary.org/obo/CHEBI_2567	alendronic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_25675	oligomycin	0	0
http://purl.obolibrary.org/obo/CHEBI_25682	N(omega),N'(omega)-dimethyl-L-arginine	0	0
http://purl.obolibrary.org/obo/CHEBI_25705	organochlorine insecticide	0	0
http://purl.obolibrary.org/obo/CHEBI_25722	orotidine	0	0
http://purl.obolibrary.org/obo/CHEBI_25812	ozone	0	0
http://purl.obolibrary.org/obo/CHEBI_25858	1,7-dimethylxanthine	0	0
http://purl.obolibrary.org/obo/CHEBI_2596	alliin	0	0
http://purl.obolibrary.org/obo/CHEBI_25982	phenylacetylglutamine	0	0
http://purl.obolibrary.org/obo/CHEBI_26020	phosphate	0	0
http://purl.obolibrary.org/obo/CHEBI_26130	biological pigment	0	0
http://purl.obolibrary.org/obo/CHEBI_26155	plant growth regulator	0	0
http://purl.obolibrary.org/obo/CHEBI_26158		0	0
http://purl.obolibrary.org/obo/CHEBI_26216	potassium atom	0	0
http://purl.obolibrary.org/obo/CHEBI_2637	amikacin	0	0
http://purl.obolibrary.org/obo/UBERON_0001892	rhombomere	0	0
http://www.ebi.ac.uk/efo/EFO_0000001	experimental factor	0	85515
http://www.ebi.ac.uk/efo/EFO_0000408	disease	86	9412
http://www.ebi.ac.uk/efo/EFO_0000635	organism part	0	7
http://purl.obolibrary.org/obo/UO_0000000	unit	0	0
http://purl.obolibrary.org/obo/HANCESTRO_0003	country	0	0
http://www.ebi.ac.uk/efo/EFO_0001643	kidney derived cell line	0	0
http://www.ebi.ac.uk/efo/EFO_0002888	Homo sapiens cell line	0	0
http://purl.obolibrary.org/obo/OBI_0100026	organism	0	4
http://purl.obolibrary.org/obo/UBERON_0002113	kidney	0	0
http://www.ebi.ac.uk/efo/EFO_0000324	cell type	0	0
http://www.ebi.ac.uk/efo/EFO_0000399	developmental stage	0	0
http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	0	0
http://www.ebi.ac.uk/efo/EFO_0002934	lung cancer cell line	0	0
http://www.ebi.ac.uk/efo/EFO_0001071	lung carcinoma	49	33
http://purl.obolibrary.org/obo/CL_0000010	cultured cell	0	0
http://www.ebi.ac.uk/efo/EFO_0001941	blood component	0	1
http://purl.obolibrary.org/obo/UBERON_0001969	blood plasma	0	0
http://purl.obolibrary.org/obo/OBI_0600044	lavage	0	0
http://www.ebi.ac.uk/efo/EFO_0000309	Burkitts lymphoma	0	0
http://www.ebi.ac.uk/efo/EFO_0002937	lymphoma or leukaemia cell line	0	0
http://www.ebi.ac.uk/efo/EFO_0000523	growth condition	0	0
http://purl.obolibrary.org/obo/CL_0000115	endothelial cell	0	0
http://purl.obolibrary.org/obo/CL_0000056	myoblast	0	0
http://www.ebi.ac.uk/efo/EFO_0000788	fungal component	0	0
http://purl.obolibrary.org/obo/UBERON_0000061	anatomical structure	0	7
http://www.ebi.ac.uk/efo/EFO_0007589	etiolation	0	0
http://www.ebi.ac.uk/efo/EFO_0001639	cancer cell line	0	0
http://www.ebi.ac.uk/efo/EFO_0000637	osteosarcoma	1	0
http://www.ebi.ac.uk/efo/EFO_0005934	disease cell type	0	0
http://purl.obolibrary.org/obo/UBERON_0002048	lung	0	0
http://purl.obolibrary.org/obo/CL_0000988	hematopoietic cell	0	0
http://purl.obolibrary.org/obo/UBERON_0002390	hematopoietic system	0	1
http://purl.obolibrary.org/obo/MONDO_0004992	cancer	41	922
http://www.ebi.ac.uk/efo/EFO_0000565	leukemia	3	68
http://www.ebi.ac.uk/efo/EFO_0004288	colonic neoplasm	10	38
http://www.ebi.ac.uk/efo/EFO_0000756	melanoma	40	16
http://purl.obolibrary.org/obo/MONDO_0008315	prostate cancer	2	80
http://purl.obolibrary.org/obo/UBERON_0001045	midgut	0	0
http://www.ebi.ac.uk/efo/EFO_0002887	mouse cell line	0	0
http://purl.obolibrary.org/obo/NCBITaxon_10088	Mus	0	0
http://www.ebi.ac.uk/efo/EFO_0001663	prostate carcinoma	79	1
http://www.ebi.ac.uk/efo/EFO_0002936	rat cell line	0	0
http://purl.obolibrary.org/obo/NCBITaxon_10114	Rattus	0	0
http://purl.obolibrary.org/obo/UBERON_0000165	mouth	0	0
http://www.ebi.ac.uk/efo/EFO_0000602	BALB/c	0	0
http://www.ebi.ac.uk/efo/EFO_0000574	lymphoma	13	121
http://purl.obolibrary.org/obo/MONDO_0005575	colorectal cancer	80	37
http://purl.obolibrary.org/obo/UBERON_0006314	bodily fluid	0	0
http://purl.obolibrary.org/obo/UBERON_0011146	silk gland	0	0
http://www.ebi.ac.uk/efo/EFO_0002958	experimental cell	0	0
http://www.ebi.ac.uk/efo/EFO_0002694	experimental process	0	159
http://purl.obolibrary.org/obo/PATO_0000384	male	0	0
http://www.ebi.ac.uk/efo/EFO_0002796	Jurkat	0	0
http://purl.obolibrary.org/obo/MONDO_0002974	cervical cancer	3	32
http://www.ebi.ac.uk/efo/EFO_0002884	mammary gland cell line	0	0
http://purl.obolibrary.org/obo/UBERON_0001911	mammary gland	0	0
http://purl.obolibrary.org/obo/CL_0000235	macrophage	0	0
http://purl.obolibrary.org/obo/UBERON_0002394	bile duct	0	0
http://www.ebi.ac.uk/efo/EFO_0000186	invasive breast ductal carcinoma	0	0
http://purl.obolibrary.org/obo/UBERON_0001155	colon	0	0
http://purl.obolibrary.org/obo/CL_0000066	epithelial cell	0	0
http://www.ebi.ac.uk/efo/EFO_0001641	epithelial cell derived cell line	0	0
http://www.ebi.ac.uk/efo/EFO_0001640	B cell derived cell line	0	0
http://www.ebi.ac.uk/efo/EFO_0002922	normal cell line	0	0
http://purl.obolibrary.org/obo/PATO_0000461	normal	28	0
http://purl.obolibrary.org/obo/UBERON_0001772	corneal epithelium	0	0
http://www.ebi.ac.uk/efo/EFO_0002956	musculo-skeletal system cell	0	0
http://purl.obolibrary.org/obo/UBERON_0000383	musculature of body	0	0
http://purl.obolibrary.org/obo/UBERON_0000033	head	0	0
http://www.ebi.ac.uk/efo/EFO_0002886	stem cell derived cell line	0	0
http://purl.obolibrary.org/obo/CL_0000034	stem cell	0	0
http://purl.obolibrary.org/obo/CHEBI_36047	antibacterial drug	0	0
http://purl.obolibrary.org/obo/CHEBI_59517	DNA synthesis inhibitor	0	0
http://purl.obolibrary.org/obo/CHEBI_50249	anticoagulant	0	0
http://www.ebi.ac.uk/efo/EFO_0001899	drug role	0	0
http://purl.obolibrary.org/obo/CHEBI_72514	sphingomyelin 34:1	0	0
http://purl.obolibrary.org/obo/CHEBI_8100	3-phenyllactate	0	0
http://purl.obolibrary.org/obo/CHEBI_35610	antineoplastic agent	0	0
http://purl.obolibrary.org/obo/CHEBI_37699	protein kinase inhibitor	0	0
http://purl.obolibrary.org/obo/CHEBI_35366	fatty acid	0	0
http://purl.obolibrary.org/obo/CHEBI_35627	beta-lactam	0	0
http://purl.obolibrary.org/obo/CHEBI_33229	vitamin (role)	0	0
http://purl.obolibrary.org/obo/CHEBI_35341	steroid	0	0
http://purl.obolibrary.org/obo/CHEBI_33709	amino acid	0	0
http://purl.obolibrary.org/obo/CHEBI_35446	chlorobiphenyl	0	0
http://purl.obolibrary.org/obo/CHEBI_27300	vitamin D	0	0
http://purl.obolibrary.org/obo/CHEBI_64583	sphingomyelin	0	0
http://www.ebi.ac.uk/efo/EFO_0004416	acid	0	0
http://purl.obolibrary.org/obo/CHEBI_26536	retinoic acid	0	0
http://purl.obolibrary.org/obo/CHEBI_35620	vasodilator agent	0	0
http://purl.obolibrary.org/obo/CHEBI_37700	EC 2.7.11.13 (protein kinase C) inhibitor	0	0
http://purl.obolibrary.org/obo/CHEBI_33853	phenols	0	0
http://www.ebi.ac.uk/efo/EFO_0001824	hormone role	0	0
http://purl.obolibrary.org/obo/CHEBI_33286	agrochemical	0	0
http://purl.obolibrary.org/obo/CHEBI_36314	glycerophosphoethanolamine	0	0
http://www.ebi.ac.uk/efo/EFO_0003836	lipoprotein	0	0
http://purl.obolibrary.org/obo/CHEBI_48218	antiseptic drug	0	0
http://purl.obolibrary.org/obo/CHEBI_48354	polar solvent	0	0
http://purl.obolibrary.org/obo/CHEBI_37848	plant hormone	0	0
http://purl.obolibrary.org/obo/CHEBI_86910	N-acetylhistidine	0	0
http://purl.obolibrary.org/obo/CHEBI_52640	N-acylethanolamine	0	0
http://purl.obolibrary.org/obo/CHEBI_26764	steroid hormone	0	0
http://purl.obolibrary.org/obo/CHEBI_38870	inhalation anaesthetic	0	0
http://purl.obolibrary.org/obo/CHEBI_35718	antifungal agent	0	0
http://www.ebi.ac.uk/efo/EFO_0004417	amide	0	0
http://purl.obolibrary.org/obo/CHEBI_50504	osmotic diuretic	0	0
http://purl.obolibrary.org/obo/CHEBI_50505	sweetening agent	0	0
http://www.ebi.ac.uk/efo/EFO_0004446	biological macromolecule	0	1
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0	1
http://purl.obolibrary.org/obo/CHEBI_35186	terpene	0	0
http://www.ebi.ac.uk/efo/EFO_0004364	neurobehavioral manifestations	0	6
http://purl.obolibrary.org/obo/CHEBI_33281	antimicrobial agent	0	0
http://purl.obolibrary.org/obo/CHEBI_86468	dimethylarginine	0	0
http://www.ebi.ac.uk/efo/EFO_0004415	ionic salt	0	0
http://purl.obolibrary.org/obo/CHEBI_28300	glutamine	0	0
http://purl.obolibrary.org/obo/CHEBI_35766	glycerophosphoserine	0	0
http://purl.obolibrary.org/obo/CHEBI_50733	nutraceutical	0	0
http://purl.obolibrary.org/obo/CHEBI_50855	antiatherogenic agent	0	0
http://purl.obolibrary.org/obo/CHEBI_35522	beta-adrenergic agonist	0	0
http://purl.obolibrary.org/obo/CHEBI_38147	cardiotonic drug	0	0
http://purl.obolibrary.org/obo/CHEBI_33250	atom	0	0
http://purl.obolibrary.org/obo/CHEBI_60479	lysophosphatidylcholine	0	0
http://purl.obolibrary.org/obo/CHEBI_2762	antimycin A	0	0
http://purl.obolibrary.org/obo/CHEBI_51086	chemical role	0	0
http://purl.obolibrary.org/obo/CHEBI_50469	EC 3.1.1.4 (phospholipase A2) inhibitor	0	0
http://purl.obolibrary.org/obo/CHEBI_33232	application	0	0
http://purl.obolibrary.org/obo/CHEBI_35222	inhibitor	0	0
http://purl.obolibrary.org/obo/CHEBI_27026	toxin	0	0
http://www.ebi.ac.uk/efo/EFO_0004457	carcinogen role	0	0
http://purl.obolibrary.org/obo/UBERON_0002416	integumental system	0	0
http://purl.obolibrary.org/obo/CHEBI_27027	micronutrient	0	0
http://purl.obolibrary.org/obo/CHEBI_26374	pterin	0	0
http://purl.obolibrary.org/obo/CHEBI_26490	quinate	0	0
http://purl.obolibrary.org/obo/CHEBI_2663	amiodarone	0	0
http://purl.obolibrary.org/obo/CHEBI_2666	amitriptyline	0	0
http://purl.obolibrary.org/obo/CHEBI_35640	adrenergic uptake inhibitor	0	0
http://purl.obolibrary.org/obo/CHEBI_26708	sodium atom	0	0
http://purl.obolibrary.org/obo/CHEBI_26710	sodium chloride	0	0
http://purl.obolibrary.org/obo/CHEBI_26711	sodium cholate	0	0
http://www.ebi.ac.uk/efo/EFO_0004365	personality trait	7	0
http://purl.obolibrary.org/obo/CHEBI_2676	amoxicillin	0	0
http://purl.obolibrary.org/obo/CHEBI_2682	amphotericin B	0	0
http://purl.obolibrary.org/obo/CHEBI_26863	teasterone	0	0
http://purl.obolibrary.org/obo/CHEBI_26986	threonine	0	0
http://purl.obolibrary.org/obo/CHEBI_33284	nutrient	0	0
http://purl.obolibrary.org/obo/CHEBI_2704	anastrozole	0	0
http://purl.obolibrary.org/obo/CHEBI_2709		0	0
http://purl.obolibrary.org/obo/CHEBI_27173	typhasterol	0	0
http://purl.obolibrary.org/obo/CHEBI_27226	uric acid	0	0
http://purl.obolibrary.org/obo/CHEBI_27266	valine	0	0
http://purl.obolibrary.org/obo/CHEBI_27345	xylonate	0	0
http://purl.obolibrary.org/obo/CHEBI_27363	zinc atom	0	0
