Source Term ID	Source Term	Mapped Term Label	Mapped Term IRI	Mapped Term CURIE	IS_DISEASE	IS_MEASUREMENT	IS_PHENOTYPE	IS_AMOUNT	IS_PROCESS
rh9oHfdTeL	Other rheumatoid arthritis	rheumatoid arthritis	EFO:0000685	EFO:0000685	TRUE	FALSE	FALSE	FALSE	FALSE
HC6wiyyZWL	Other joint disorders, not elsewhere classified	joint disease	EFO:1000999	EFO:1000999	TRUE	FALSE	FALSE	FALSE	FALSE
HHDHryauYr	Other disorders of skin and subcutaneous tissue, not elsewhere classified	skin disease	EFO:0000701	EFO:0000701	TRUE	FALSE	FALSE	FALSE	FALSE
oHcjmggx84	Other aneurysm	aneurysm	EFO:0009659	EFO:0009659	TRUE	FALSE	FALSE	FALSE	FALSE
VeX3EHNBjc	Other hearing loss	hearing loss	EFO:0004238	EFO:0004238	TRUE	FALSE	FALSE	FALSE	FALSE
Jdtp4fzuk4	Acute and transient psychotic disorders	General psycotic symptoms term	EFO:0005940	EFO:0005940	FALSE	FALSE	TRUE	FALSE	FALSE
W6dLEBAXCG	Other anxiety disorders	General anxiety disorder	EFO:0006788	EFO:0006788	TRUE	FALSE	FALSE	FALSE	FALSE
U4ftcEVvaT	Other disorders of thyroid	General throid disorder term	EFO:1000627	EFO:1000627	TRUE	FALSE	FALSE	FALSE	FALSE
Z4ihRWFtZf	Neoplasm of uncertain or unknown behaviour of female genital organs	Genital neoplasm, female	EFO:1001331	EFO:1001331	TRUE	FALSE	FALSE	FALSE	FALSE
Yd2SXatBfU	Neoplasm of uncertain or unknown behaviour of endocrine glands	endocrine neoplasm	EFO:0003769	EFO:0003769	TRUE	FALSE	FALSE	FALSE	FALSE
YxXevKvJ6X	Malignant neoplasm of tonsil	tonsil cancer	EFO:1001214	EFO:1001214	TRUE	FALSE	FALSE	FALSE	FALSE
S5A9LA5nJc	Malignant neoplasm of rectum	rectum cancer	EFO:1000657	EFO:1000657	TRUE	FALSE	FALSE	FALSE	FALSE
jVB3aY8qku	Malignant melanoma of skin	cutaneous melanoma	EFO:0000389	EFO:0000389	TRUE	FALSE	FALSE	FALSE	FALSE
tbSSQLrnik	Other septicaemia	sepsis	HP:0100806	HP:0100806	FALSE	FALSE	TRUE	FALSE	FALSE
mTCVme35id	Family history of malignant neoplasm	There is only family history of breast or lung cancer, could use a parent term like family history of cancer?	EFO:0009640	EFO:0009640	FALSE	FALSE	FALSE	FALSE	FALSE
MDjXHEoVB9	Abnormal findings on diagnostic imaging of other body structures	abnormal finding	EFO:0009827	EFO:0009827	FALSE	FALSE	FALSE	FALSE	FALSE
M5xihyNUmh	Symptoms and signs concerning food and fluid intake	sign or symptom	EFO:0009825	EFO:0009825	FALSE	FALSE	TRUE	FALSE	FALSE
3csJmDKFrU	Pregnancy examination and test	pregnancy test	EFO:0009643	EFO:0009643	FALSE	FALSE	FALSE	FALSE	TRUE
bchxEmuNh8	Adverse effects, not elsewhere classified	No general adverse effects term	EFO:0009658	EFO:0009658	TRUE	FALSE	FALSE	FALSE	FALSE
y7CNRveEkF	Injury of unspecified body region	injury	EFO:0000546	EFO:0000546	FALSE	FALSE	FALSE	FALSE	FALSE
8cucpZzftJ	Dislocation, sprain and strain of joints and ligaments at neck level	neck injury	EFO:0009476	EFO:0009476	FALSE	FALSE	FALSE	FALSE	FALSE
7F46v7dHqG	Other general symptoms and signs	sign or symptom	EFO:0003765	EFO:0003765	FALSE	FALSE	TRUE	FALSE	FALSE
7gz37VUVuj	Oedema, not elsewhere classified	edema	EFO:0009373	EFO:0009373	TRUE	FALSE	FALSE	FALSE	FALSE
uFs98kY4RZ	Syncope and collapse	syncope	HP:0001279	HP:0001279	FALSE	FALSE	TRUE	FALSE	FALSE
ibwJDJbHcP	Malaise and fatigue	fatigue||malaise	HP:0012378 | EFO:0009641	HP:0012378 | EFO:0009641	FALSE	FALSE	FALSE	FALSE	FALSE
vWVgJUhJuP	Voice disturbances	voice disturbance	EFO:0009692	EFO:0009692	TRUE	FALSE	FALSE	FALSE	FALSE
e4TScFwPFZ	Other symptoms and signs involving the urinary system	abnormality of the urinary system	HP:0000079	HP:0000079	FALSE	FALSE	TRUE	FALSE	FALSE
G4zYXjWibs	Other skin changes	abnormality of the skin	HP:0000951	HP:0000951	FALSE	FALSE	TRUE	FALSE	FALSE
UTTC8PaeQh	Flatulence and related conditions	flatulence	EFO:0009669	EFO:0009669	TRUE	FALSE	FALSE	FALSE	FALSE
GrMSZVyw7L	Ectopic pregnancy	ectopic pregnancy	HP:0031456	HP:0031456	FALSE	FALSE	FALSE	FALSE	FALSE
P9w7Qjqghu	Other disorders of amniotic fluid and membranes	abnormality of the amniotic fluid	HP:0001560	HP:0001560	FALSE	FALSE	TRUE	FALSE	FALSE
AfCbGzpMHf	Antepartum haemorrhage, not elsewhere classified	antepartum hemorrhage	HP:0025328	HP:0025328	FALSE	FALSE	TRUE	FALSE	FALSE
EQJpavVXH5	False labour	Braxton-Hicks contraction	EFO:0009639	EFO:0009639	FALSE	FALSE	TRUE	FALSE	FALSE
t3u7NWtfap	Prolonged pregnancy	post term pregnancy	EFO:0009681	EFO:0009681	TRUE	FALSE	FALSE	FALSE	FALSE
zzdaGNCCg2	Single spontaneous delivery	spontaneous labor and birth	EFO:0009638	EFO:0009638	FALSE	FALSE	FALSE	FALSE	TRUE
iXJgAz3rKi	Complications of the puerperium, not elsewhere classified	puerperal disorder	EFO:0009683	EFO:0009683	TRUE	FALSE	FALSE	FALSE	FALSE
urvmA6Fvm8	Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium	pregnancy disorder	EFO:0009682	EFO:0009682	TRUE	FALSE	FALSE	FALSE	FALSE
uRZDR5zenK	Calculus of lower urinary tract	ureterolithiasis	EFO:1001228	EFO:1001228	TRUE	FALSE	FALSE	FALSE	FALSE
i3EmFEozej	Neuromuscular dysfunction of bladder, not elsewhere classified	neurogenic bladder	HP:0000011	HP:0000011	TRUE	FALSE	TRUE	FALSE	FALSE
WdMm96EJm7	Other disorders of urethra	urethral disease	EFO:0009689	EFO:0009689	TRUE	FALSE	FALSE	FALSE	FALSE
sXTRiWUkTn	Other disorders of urinary system	urinary system disease	EFO:0009690	EFO:0009690	TRUE	FALSE	FALSE	FALSE	FALSE
agXD3hFLsz	Hyperplasia of prostate	benign prostatic hyperplasia	EFO:0000284	EFO:0000284	TRUE	FALSE	FALSE	FALSE	FALSE
EpCCJt2oob	Other disorders of prostate	prostate disease	EFO:0009602	EFO:0009602	TRUE	FALSE	FALSE	FALSE	FALSE
qWyqegWfML	Other disorders of breast	breast disease	EFO:0009483	EFO:0009483	TRUE	FALSE	FALSE	FALSE	FALSE
tpdLHMcM5L	Erosion and ectropion of cervix uteri	cervix erosion	EFO:1000862	EFO:1000862	TRUE	FALSE	FALSE	FALSE	FALSE
x5MPjRM9RA	Other abnormal uterine and vaginal bleeding	metrorrhagia	HP:0100608	HP:0100608	FALSE	FALSE	TRUE	FALSE	FALSE
ALQRBpcRF8	Other arthrosis	osteoarthritis	EFO:0002506	EFO:0002506	FALSE	FALSE	FALSE	FALSE	FALSE
vLfWzc5YtD	Other acquired deformities of limbs	congenital deformities of limbs	ORDO:294944	ORDO:294944	FALSE	FALSE	FALSE	FALSE	FALSE
sJgXpGXr66	Disorders of patella	abnormality of the patella	EFO:0009665	EFO:0009665	TRUE	FALSE	FALSE	FALSE	FALSE
LKYwaKmqyo	Other disorders of muscle	muscular disease	EFO:0002970	EFO:0002970	TRUE	FALSE	FALSE	FALSE	FALSE
ZQDKtHQsdW	Other disorders of synovium and tendon	tenosynovitis	EFO:1001435	EFO:1001435	TRUE	FALSE	FALSE	FALSE	FALSE
d6m4UKVqTQ	Other enthesopathies	enthesopathy	EFO:0009666	EFO:0009666	TRUE	FALSE	FALSE	FALSE	FALSE
3BtdafbToQ	Other soft tissue disorders, not elsewhere classified	soft tissue disease	EFO:0009470	EFO:0009470	TRUE	FALSE	FALSE	FALSE	FALSE
n4KUUnxTvQ	Other disorders of bone	bone disease	EFO:0004260	EFO:0004260	TRUE	FALSE	FALSE	FALSE	FALSE
afzCXwTCpN	Other disorders of cartilage	cartilage disease	EFO:0005802	EFO:0005802	TRUE	FALSE	FALSE	FALSE	FALSE
hZsvdbf4Ni	Other acquired deformities of musculoskeletal system and connective tissue	musculoskeletal system disease | connective tissue disease	EFO:0009676 | EFO:1001986	EFO:0009676 | EFO:1001986	FALSE	FALSE	FALSE	FALSE	FALSE
qyFCEjeC2V	Other epidermal thickening	epidermal thickening	HP:0011368	HP:0011368	FALSE	FALSE	TRUE	FALSE	FALSE
JBr3EwntHz	Embedded and impacted teeth	impacted tooth	HP:0011079	HP:0011079	FALSE	FALSE	TRUE	FALSE	FALSE
EZSoU3oUY6	Other disorders of teeth and supporting structures	tooth disease	EFO:1001216	EFO:1001216	TRUE	FALSE	FALSE	FALSE	FALSE
exCwtevK5H	Stomatitis and related lesions	stomatitis	EFO:0009688	EFO:0009688	TRUE	FALSE	FALSE	FALSE	FALSE
dbGGfCctQx	Other diseases of anus and rectum	anus disease||rectal disease	EFO:0009660 | EFO:0009685	EFO:0009660 | EFO:0009685	FALSE	FALSE	FALSE	FALSE	FALSE
fmYCLyUBrf	Other diseases of pancreas	pancreas disease	EFO:0009605	EFO:0009605	TRUE	FALSE	FALSE	FALSE	FALSE
fRkYhuZhgZ	Other diseases of digestive system	digestive system disease	EFO:0000405	EFO:0000405	TRUE	FALSE	FALSE	FALSE	FALSE
ZZT9i9zCP6	Acute pharyngitis	pharyngitis	EFO:0009657	EFO:0009657	TRUE	FALSE	FALSE	FALSE	FALSE
WF6vxLtJ4G	Diseases of vocal cords and larynx, not elsewhere classified	laryngeal disease	EFO:0009673	EFO:0009673	TRUE	FALSE	FALSE	FALSE	FALSE
AwarDsNuYN	Bronchitis, not specified as acute or chronic	bronchitis	EFO:0009661	EFO:0009661	TRUE	FALSE	FALSE	FALSE	FALSE
r5k9MMfXK2	Pyothorax	pleural empyema	EFO:0009680	EFO:0009680	TRUE	FALSE	FALSE	FALSE	FALSE
fetyLtFSCa	Pleural effusion, not elsewhere classified	pleural effusion	EFO:0009637	EFO:0009637	FALSE	FALSE	TRUE	FALSE	FALSE
TCioyx3Gza	Respiratory failure, not elsewhere classified	respiratory failure	EFO:0009686	EFO:0009686	TRUE	FALSE	FALSE	FALSE	FALSE
hShgo8VTpB	Other diseases of pericardium	pericarditis	EFO:0007427	EFO:0007427	TRUE	FALSE	FALSE	FALSE	FALSE
7L7skDWmkL	Other conduction disorders	conduction system disease	EFO:0005137	EFO:0005137	TRUE	FALSE	FALSE	FALSE	FALSE
M7yaNYawB5	Other cardiac arrhythmias	cardiac arrythmia	EFO:0004269	EFO:0004269	TRUE	FALSE	FALSE	FALSE	FALSE
PUBkoAFNKS	Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction	occlusion precerebral artery	EFO:0009677	EFO:0009677	TRUE	FALSE	FALSE	FALSE	FALSE
yF6T92Gmmy	Other venous embolism and thrombosis	venous thromboembolism	EFO:0004286	EFO:0004286	TRUE	FALSE	FALSE	FALSE	FALSE
43Q33veVGn	Other non-infective disorders of lymphatic vessels and lymph nodes	lymphatic system disease	EFO:0007352	EFO:0007352	TRUE	FALSE	FALSE	FALSE	FALSE
M9aYiiu5ZX	Other disorders of eyelid	eyelid disease	EFO:0009547	EFO:0009547	TRUE	FALSE	FALSE	FALSE	FALSE
RHfqFZMHYe	Disorders of orbit	disease of orbital region	EFO:0009664	EFO:0009664	TRUE	FALSE	FALSE	FALSE	FALSE
TjpTbEKyaB	Other disorders of conjunctiva	conjunctival disorder	EFO:1000203	EFO:1000203	TRUE	FALSE	FALSE	FALSE	FALSE
VwGFNQJ9vV	Other disorders of lens	lens disease	EFO:0009674	EFO:0009674	TRUE	FALSE	FALSE	FALSE	FALSE
KALzegwyZm	Paralytic strabismus	paralytic strabismus	EFO:0009678	EFO:0009678	TRUE	FALSE	FALSE	FALSE	FALSE
yrzKPM5ugK	Other strabismus	strabismus	HP:0000486	HP:0000486	FALSE	FALSE	TRUE	FALSE	FALSE
tE8nCc8tYE	Other disorders of eye and adnexa	eye adnexa disease	EFO:0009546	EFO:0009546	TRUE	FALSE	FALSE	FALSE	FALSE
VwroC6c2CA	Other disorders of external ear	external ear disease	EFO:0009668	EFO:0009668	TRUE	FALSE	FALSE	FALSE	FALSE
WXSownL8mb	Other disorders of Eustachian tube	eustachian tube disease	EFO:0009667	EFO:0009667	TRUE	FALSE	FALSE	FALSE	FALSE
TnQXh3mVsr	Disorders of vestibular function	vestibular disease	EFO:0009691	EFO:0009691	TRUE	FALSE	FALSE	FALSE	FALSE
bHGpoH69Zj	Other diseases of inner ear	inner ear disease	EFO:0009672	EFO:0009672	TRUE	FALSE	FALSE	FALSE	FALSE
Z7tL4sZTL4	Otalgia and effusion of ear	ear pain||otitis media with effusion	HP:0030766 | EFO:0007415	HP:0030766 | EFO:0007415	FALSE	FALSE	FALSE	FALSE	FALSE
8qcTkHh5SJ	Other disorders of ear, not elsewhere classified	auditory system disease	EFO:1001455	EFO:1001455	TRUE	FALSE	FALSE	FALSE	FALSE
wUzRbPYJ4u	Other mononeuropathies	mononeuropathy	EFO:0009558	EFO:0009558	TRUE	FALSE	FALSE	FALSE	FALSE
jmjbAunezS	Other polyneuropathies	polyneuropathy	EFO:0009562	EFO:0009562	TRUE	FALSE	FALSE	FALSE	FALSE
vAAQKaojga	Paraplegia and tetraplegia	paraplegia	EFO:0009679 | EFO:0009684	EFO:0009679 | EFO:0009684	FALSE	FALSE	FALSE	FALSE	FALSE
FfXTqDCrCo	Other disorders of brain	brain disease	EFO:0005774	EFO:0005774	TRUE	FALSE	FALSE	FALSE	FALSE
nFQukTvA8P	Other diseases of spinal cord	spinal cord disease	EFO:0009488	EFO:0009488	TRUE	FALSE	FALSE	FALSE	FALSE
duTEC9eEGv	Somatoform disorders	somatoform disorder	EFO:0009687	EFO:0009687	TRUE	FALSE	FALSE	FALSE	FALSE
PdHXyp2eWJ	Thyrotoxicosis [hyperthyroidism]	hyperthyroidism	EFO:0009189	EFO:0009189	TRUE	FALSE	FALSE	FALSE	FALSE
FWLAAhVPJy	Other disorders of fluid, electrolyte and acid-base balance	abnormality of metabolism/homeostasis	HP:0001939	HP:0001939	FALSE	FALSE	TRUE	FALSE	FALSE
PCX2PvMZKz	Benign lipomatous neoplasm	lipoma	EFO:0000759	EFO:0000759	TRUE	FALSE	FALSE	FALSE	FALSE
EKHob7TX3L	Melanocytic naevi	Melanocytic nevus	EFO:0009675	EFO:0009675	TRUE	FALSE	FALSE	FALSE	FALSE
kTNQbJEqs6	Benign neoplasm of other and unspecified endocrine glands	endocrine neoplasm	EFO:0003769	EFO:0003769	TRUE	FALSE	FALSE	FALSE	FALSE
VLsn248a3e	Benign neoplasm of other and unspecified sites	benign neoplasm	EFO:0002422	EFO:0002422	TRUE	FALSE	FALSE	FALSE	FALSE
LKN9PNj5hk	Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs	digestive system neoplasm	EFO:0008549	EFO:0008549	TRUE	FALSE	FALSE	FALSE	FALSE
2hGjSA6zBV	Other aplastic anaemias	aplastic anemia	HP:0001915	HP:0001915	FALSE	FALSE	TRUE	FALSE	FALSE
KojCh4MojB	Other diseases of blood and blood-forming organs	hematologic disease	EFO:0005803	EFO:0005803	TRUE	FALSE	FALSE	FALSE	FALSE
VNWsKFi85c	Other disorders involving the immune mechanism, not elsewhere classified	immune system disease	EFO:0000540	EFO:0000540	TRUE	FALSE	FALSE	FALSE	FALSE
uSazyQ9GEW	Other and unspecified types of non-Hodgkin's lymphoma	non-Hodgkins lymphoma	EFO:0005952	EFO:0005952	TRUE	FALSE	FALSE	FALSE	FALSE
gk2UTFmARk	Other disorders of adrenal gland	adrenal gland disease	EFO:0005539	EFO:0005539	TRUE	FALSE	FALSE	FALSE	FALSE
